id,camera_view_id,company,date,day_of_week,location,mood,time_of_day,weather
1323,-1,alone,2025-02-03 10:35:28.928,Monday,work,excited,morning,partly_sunny
1324,-1,alone,2025-02-03 10:36:00.51,Monday,work,excited,morning,partly_sunny
1325,-1,alone,2025-02-03 10:36:11.971,Monday,work,excited,morning,partly_sunny
1326,-1,alone,2025-02-03 10:36:24.806,Monday,work,excited,morning,partly_sunny
1327,-1,alone,2025-02-03 10:36:37.269,Monday,work,excited,morning,partly_sunny
1328,-1,alone,2025-02-03 11:49:05.02,Monday,home,relaxed,afternoon,cloudy
1329,-1,alone,2025-02-03 11:49:55.446,Monday,home,relaxed,afternoon,cloudy
1330,-1,alone,2025-02-03 11:50:18.333,Monday,home,relaxed,afternoon,cloudy
1331,-1,alone,2025-02-03 11:50:35.802,Monday,home,relaxed,afternoon,cloudy
1332,-1,alone,2025-02-03 11:50:57.735,Monday,home,relaxed,afternoon,cloudy
2942,2942,partner,2025-02-09 23:32:38.313,Monday,home,relaxed,night,dark
1334,-1,alone,2025-02-03 11:51:39.295,Monday,home,relaxed,afternoon,cloudy
1335,-1,alone,2025-02-03 11:51:48.066,Monday,home,relaxed,afternoon,cloudy
1336,-1,partner,2025-02-03 11:55:38.358,Monday,home,relaxed,afternoon,cloudy
1337,-1,partner,2025-02-03 11:56:05.777,Monday,home,relaxed,afternoon,cloudy
1338,-1,partner,2025-02-03 11:56:25.739,Monday,home,relaxed,afternoon,cloudy
1339,-1,partner,2025-02-03 11:56:49.271,Monday,home,relaxed,afternoon,cloudy
1340,-1,partner,2025-02-03 11:57:13.161,Monday,home,relaxed,afternoon,cloudy
1341,-1,partner,2025-02-03 11:57:20.484,Monday,home,relaxed,afternoon,cloudy
1342,-1,partner,2025-02-03 11:57:34.722,Monday,home,relaxed,afternoon,cloudy
1343,-1,partner,2025-02-03 11:57:48.362,Monday,home,relaxed,afternoon,cloudy
1344,-1,partner,2025-02-03 11:58:00.806,Monday,home,relaxed,afternoon,cloudy
1345,-1,partner,2025-02-03 11:58:15.213,Monday,home,relaxed,afternoon,cloudy
1346,-1,partner,2025-02-03 11:58:32.164,Monday,home,relaxed,afternoon,cloudy
1347,-1,partner,2025-02-03 11:58:45.062,Monday,home,relaxed,afternoon,cloudy
1348,-1,partner,2025-02-03 11:58:55.645,Monday,home,relaxed,afternoon,cloudy
1349,-1,partner,2025-02-03 11:59:09.96,Monday,home,relaxed,afternoon,cloudy
1350,-1,partner,2025-02-03 11:59:24.658,Monday,home,relaxed,afternoon,cloudy
1351,-1,partner,2025-02-03 11:59:40.275,Monday,home,relaxed,afternoon,cloudy
1352,-1,partner,2025-02-03 11:59:49.5,Monday,home,relaxed,afternoon,cloudy
1353,-1,partner,2025-02-03 12:00:04.231,Monday,home,relaxed,afternoon,cloudy
1354,-1,partner,2025-02-03 12:00:12.713,Monday,home,relaxed,afternoon,cloudy
1355,-1,partner,2025-02-03 12:00:21.562,Monday,home,relaxed,afternoon,cloudy
1356,-1,partner,2025-02-03 12:00:42.416,Monday,home,relaxed,afternoon,cloudy
1357,-1,partner,2025-02-03 12:00:50.423,Monday,home,relaxed,afternoon,cloudy
1358,-1,partner,2025-02-03 12:00:57.074,Monday,home,relaxed,afternoon,cloudy
1359,-1,partner,2025-02-03 12:01:04.778,Monday,home,relaxed,afternoon,cloudy
1360,-1,partner,2025-02-03 12:01:12.516,Monday,home,relaxed,afternoon,cloudy
1361,-1,partner,2025-02-03 12:01:18.954,Monday,home,relaxed,afternoon,cloudy
1362,-1,partner,2025-02-03 12:01:29.763,Monday,home,relaxed,afternoon,cloudy
1364,-1,partner,2025-02-03 12:01:56.937,Monday,home,relaxed,afternoon,cloudy
1367,-1,partner,2025-02-03 12:02:20.014,Monday,home,relaxed,afternoon,cloudy
1370,-1,partner,2025-02-03 12:02:45.238,Monday,home,relaxed,afternoon,cloudy
2943,-1,alone,2025-02-10 07:45:21.467,Monday,home,relaxed,morning,partly_sunny
1406,-1,alone,2025-02-03 13:09:43.374,Monday,home,relaxed,afternoon,cloudy
1423,-1,alone,2025-02-03 13:12:08.792,Monday,home,relaxed,afternoon,cloudy
1426,-1,alone,2025-02-03 13:15:06.701,Monday,home,relaxed,afternoon,cloudy
1427,-1,alone,2025-02-03 13:15:16.212,Monday,home,relaxed,afternoon,cloudy
1479,-1,alone,2025-02-03 14:48:17.255,Monday,home,indifferent,afternoon,cloudy
1502,-1,alone,2025-02-03 15:46:49.656,Monday,home,relaxed,afternoon,dark
1514,-1,alone,2025-02-03 16:17:47.031,Monday,public_transport,happy,evening,cloudy
1546,1546,alone,2025-02-03 19:47:37.474,Monday,other,relaxed,evening,dark
1549,1549,alone,2025-02-03 19:48:40.068,Monday,other,relaxed,evening,dark
1550,1550,alone,2025-02-03 19:49:23.177,Monday,other,relaxed,evening,dark
1551,1551,alone,2025-02-03 19:50:05.694,Monday,other,relaxed,evening,dark
1552,1552,alone,2025-02-03 19:50:50.223,Monday,other,relaxed,evening,dark
1553,1553,alone,2025-02-03 19:51:12.023,Monday,other,relaxed,evening,dark
1554,1554,alone,2025-02-03 19:51:32.683,Monday,other,relaxed,evening,dark
1555,1555,alone,2025-02-03 19:52:02.403,Monday,other,relaxed,evening,dark
1556,1556,alone,2025-02-03 19:53:09.255,Monday,other,relaxed,evening,dark
1557,1557,alone,2025-02-03 19:53:20.976,Monday,other,relaxed,evening,dark
1558,1558,alone,2025-02-03 19:53:50.257,Monday,other,relaxed,evening,dark
1561,1561,alone,2025-02-03 19:55:51.491,Monday,other,relaxed,evening,dark
1564,1564,alone,2025-02-03 19:57:23.91,Monday,other,relaxed,evening,dark
1566,1566,alone,2025-02-03 19:58:59.929,Monday,other,relaxed,evening,dark
1569,1569,alone,2025-02-03 20:00:57.489,Monday,other,relaxed,night,dark
1570,1570,alone,2025-02-03 20:01:34.112,Monday,other,relaxed,night,dark
1618,1618,partner,2025-02-03 21:58:13.449,Monday,home,relaxed,night,cloudy
1619,1619,partner,2025-02-03 21:59:33.403,Monday,home,relaxed,night,cloudy
1644,-1,alone,2025-02-04 17:59:09.551,Tuesday,home,sad,evening,dark
1698,-1,partner,2025-02-05 18:12:04.299,Wednesday,home,relaxed,evening,dark
1699,-1,partner,2025-02-05 18:12:20.356,Wednesday,home,relaxed,evening,dark
1708,-1,partner,2025-02-05 18:15:48.301,Wednesday,home,relaxed,evening,dark
1709,-1,partner,2025-02-05 18:16:26.504,Wednesday,home,relaxed,evening,dark
1710,-1,partner,2025-02-05 18:16:57.826,Wednesday,home,relaxed,evening,dark
1711,-1,partner,2025-02-05 18:17:05.9,Wednesday,home,relaxed,evening,dark
1712,-1,partner,2025-02-05 18:17:14.988,Wednesday,home,relaxed,evening,dark
1713,-1,partner,2025-02-05 18:17:33.14,Wednesday,home,relaxed,evening,dark
1714,-1,partner,2025-02-05 18:17:46.681,Wednesday,home,relaxed,evening,dark
1717,-1,partner,2025-02-05 18:18:52.185,Wednesday,home,relaxed,evening,dark
1718,-1,partner,2025-02-05 18:22:39.843,Wednesday,home,relaxed,evening,dark
1721,-1,partner,2025-02-05 18:24:41.086,Wednesday,home,relaxed,evening,dark
1722,-1,partner,2025-02-05 18:24:49.549,Wednesday,home,relaxed,evening,dark
1723,-1,partner,2025-02-05 18:24:57.792,Wednesday,home,relaxed,evening,dark
1725,-1,partner,2025-02-05 18:25:58.247,Wednesday,home,relaxed,evening,dark
1726,-1,partner,2025-02-05 18:26:16.815,Wednesday,home,relaxed,evening,dark
1727,-1,partner,2025-02-05 18:26:23.049,Wednesday,home,relaxed,evening,dark
2946,-1,alone,2025-02-10 07:47:46.466,Monday,home,relaxed,morning,partly_sunny
1734,-1,partner,2025-02-05 18:28:06.68,Wednesday,home,relaxed,evening,dark
1735,-1,partner,2025-02-05 18:28:31.672,Wednesday,home,relaxed,evening,dark
1737,-1,partner,2025-02-05 18:29:31.043,Wednesday,home,relaxed,evening,dark
1738,-1,partner,2025-02-05 18:29:46.522,Wednesday,home,relaxed,evening,dark
1739,-1,partner,2025-02-05 18:30:17.698,Wednesday,home,relaxed,evening,dark
1741,-1,partner,2025-02-05 18:31:06.951,Wednesday,home,relaxed,evening,dark
1742,-1,partner,2025-02-05 18:32:25.292,Wednesday,home,relaxed,evening,dark
1743,-1,partner,2025-02-05 18:32:45.533,Wednesday,home,relaxed,evening,dark
1745,-1,partner,2025-02-05 18:33:42.89,Wednesday,home,relaxed,evening,dark
1746,-1,partner,2025-02-05 18:33:59.357,Wednesday,home,relaxed,evening,dark
1748,-1,partner,2025-02-05 18:35:04.894,Wednesday,home,relaxed,evening,dark
1749,-1,partner,2025-02-05 18:35:25.503,Wednesday,home,relaxed,evening,dark
1750,-1,partner,2025-02-05 18:35:45.173,Wednesday,home,relaxed,evening,dark
1751,-1,partner,2025-02-05 18:36:02.789,Wednesday,home,relaxed,evening,dark
1753,-1,partner,2025-02-05 18:36:52.603,Wednesday,home,relaxed,evening,dark
1754,-1,partner,2025-02-05 18:37:15.145,Wednesday,home,relaxed,evening,dark
1758,-1,partner,2025-02-05 18:38:43.543,Wednesday,home,relaxed,evening,dark
1759,-1,partner,2025-02-05 18:38:52.494,Wednesday,home,relaxed,evening,dark
1760,-1,partner,2025-02-05 18:39:10.664,Wednesday,home,relaxed,evening,dark
1767,-1,partner,2025-02-05 18:43:20.018,Wednesday,home,anxious,evening,dark
1363,-1,partner,2025-02-03 12:01:43.459,Monday,home,relaxed,afternoon,cloudy
1365,-1,partner,2025-02-03 12:02:07.499,Monday,home,relaxed,afternoon,cloudy
1366,-1,partner,2025-02-03 12:02:14.071,Monday,home,relaxed,afternoon,cloudy
1368,-1,partner,2025-02-03 12:02:27.869,Monday,home,relaxed,afternoon,cloudy
1369,-1,partner,2025-02-03 12:02:35.051,Monday,home,relaxed,afternoon,cloudy
1372,-1,alone,2025-02-03 12:45:51.138,Monday,home,bored,afternoon,windy
1430,-1,alone,2025-02-03 13:38:50.206,Monday,home,relaxed,afternoon,cloudy
1432,-1,alone,2025-02-03 13:39:06.536,Monday,home,relaxed,afternoon,cloudy
1480,-1,alone,2025-02-03 14:48:31.721,Monday,home,indifferent,afternoon,cloudy
1503,-1,alone,2025-02-03 16:13:22.152,Monday,public_transport,happy,evening,cloudy
1505,-1,alone,2025-02-03 16:14:09.187,Monday,public_transport,happy,evening,cloudy
1515,-1,alone,2025-02-03 16:18:01.011,Monday,public_transport,happy,evening,cloudy
1574,-1,partner,2025-02-03 20:15:01.716,Monday,home,bored,night,dark
1620,-1,alone,2025-02-04 08:11:45.266,Tuesday,home,indifferent,morning,cloudy
1621,-1,alone,2025-02-04 08:12:10.478,Tuesday,home,indifferent,morning,cloudy
1622,-1,alone,2025-02-04 08:13:17.315,Tuesday,home,indifferent,morning,cloudy
1625,-1,alone,2025-02-04 08:13:49.5,Tuesday,home,indifferent,morning,cloudy
1626,-1,alone,2025-02-04 08:14:07,Tuesday,home,indifferent,morning,cloudy
1627,-1,alone,2025-02-04 08:15:03.352,Tuesday,home,indifferent,morning,cloudy
1628,-1,alone,2025-02-04 08:15:12.54,Tuesday,home,indifferent,morning,cloudy
1630,-1,alone,2025-02-04 08:15:51.491,Tuesday,home,indifferent,morning,cloudy
1633,-1,alone,2025-02-04 08:16:36.052,Tuesday,home,indifferent,morning,cloudy
1645,-1,alone,2025-02-04 17:59:22.424,Tuesday,home,sad,evening,dark
1646,-1,alone,2025-02-04 17:59:33.644,Tuesday,home,sad,evening,dark
1647,-1,alone,2025-02-04 17:59:45.015,Tuesday,home,sad,evening,dark
1648,-1,alone,2025-02-04 17:59:54.143,Tuesday,home,sad,evening,dark
1649,-1,alone,2025-02-04 18:00:00.684,Tuesday,home,sad,evening,dark
2944,-1,alone,2025-02-10 07:46:32.628,Monday,home,relaxed,morning,partly_sunny
2945,-1,alone,2025-02-10 07:47:14.407,Monday,home,relaxed,morning,partly_sunny
1716,-1,partner,2025-02-05 18:18:09.057,Wednesday,home,relaxed,evening,dark
1719,-1,partner,2025-02-05 18:22:50.096,Wednesday,home,relaxed,evening,dark
1720,-1,partner,2025-02-05 18:24:31.117,Wednesday,home,relaxed,evening,dark
1724,-1,partner,2025-02-05 18:25:47.759,Wednesday,home,relaxed,evening,dark
1728,-1,partner,2025-02-05 18:26:33.499,Wednesday,home,relaxed,evening,dark
1729,-1,partner,2025-02-05 18:26:52.272,Wednesday,home,relaxed,evening,dark
1730,-1,partner,2025-02-05 18:27:07.976,Wednesday,home,relaxed,evening,dark
1731,-1,partner,2025-02-05 18:27:22.794,Wednesday,home,relaxed,evening,dark
1733,-1,partner,2025-02-05 18:27:39.472,Wednesday,home,relaxed,evening,dark
1736,-1,partner,2025-02-05 18:28:49.984,Wednesday,home,relaxed,evening,dark
1740,-1,partner,2025-02-05 18:30:50.49,Wednesday,home,relaxed,evening,dark
1744,-1,partner,2025-02-05 18:33:13.849,Wednesday,home,relaxed,evening,dark
1747,-1,partner,2025-02-05 18:34:33.47,Wednesday,home,relaxed,evening,dark
1752,-1,partner,2025-02-05 18:36:27.917,Wednesday,home,relaxed,evening,dark
1761,-1,partner,2025-02-05 18:39:32.359,Wednesday,home,relaxed,evening,dark
1762,-1,partner,2025-02-05 18:39:56.755,Wednesday,home,relaxed,evening,dark
1764,-1,partner,2025-02-05 18:40:27.582,Wednesday,home,relaxed,evening,dark
1768,-1,partner,2025-02-05 18:43:44.503,Wednesday,home,anxious,evening,dark
1770,-1,partner,2025-02-05 18:45:05.467,Wednesday,home,anxious,evening,dark
1771,-1,partner,2025-02-05 18:45:46.666,Wednesday,home,anxious,evening,dark
1772,-1,partner,2025-02-05 18:46:01.204,Wednesday,home,anxious,evening,dark
1773,-1,partner,2025-02-05 18:46:30.646,Wednesday,home,anxious,evening,dark
1775,-1,partner,2025-02-05 18:48:56.924,Wednesday,home,anxious,evening,dark
1779,-1,partner,2025-02-05 18:50:33.272,Wednesday,home,anxious,evening,dark
1781,-1,partner,2025-02-05 18:51:28.595,Wednesday,home,anxious,evening,dark
1782,-1,partner,2025-02-05 18:51:37.645,Wednesday,home,anxious,evening,dark
1783,-1,partner,2025-02-05 18:52:13.668,Wednesday,home,anxious,evening,dark
1787,-1,partner,2025-02-05 18:53:33.547,Wednesday,home,anxious,evening,dark
1790,-1,partner,2025-02-05 18:54:03.848,Wednesday,home,anxious,evening,dark
1791,-1,partner,2025-02-05 18:54:16.723,Wednesday,home,anxious,evening,dark
1792,-1,partner,2025-02-05 18:54:25.243,Wednesday,home,anxious,evening,dark
1796,-1,partner,2025-02-05 18:55:41.375,Wednesday,home,anxious,evening,dark
1797,-1,partner,2025-02-05 18:55:51.31,Wednesday,home,anxious,evening,dark
1798,-1,partner,2025-02-05 18:56:26.326,Wednesday,home,anxious,evening,dark
1799,-1,partner,2025-02-05 18:56:45.457,Wednesday,home,anxious,evening,dark
1800,-1,partner,2025-02-05 18:56:56.325,Wednesday,home,anxious,evening,dark
1801,-1,partner,2025-02-05 18:57:05.761,Wednesday,home,anxious,evening,dark
1803,-1,partner,2025-02-05 18:57:34.835,Wednesday,home,anxious,evening,dark
2947,-1,alone,2025-02-10 07:48:23.474,Monday,home,relaxed,morning,partly_sunny
1844,-1,alone,2025-02-06 08:20:45.552,Thursday,home,bored,morning,partly_sunny
1845,-1,alone,2025-02-06 08:21:23.699,Thursday,home,bored,morning,partly_sunny
1846,-1,alone,2025-02-06 08:23:13.088,Thursday,home,bored,morning,partly_sunny
1847,-1,alone,2025-02-06 08:25:37.691,Thursday,home,bored,morning,partly_sunny
1848,-1,alone,2025-02-06 08:27:41.999,Thursday,home,bored,morning,partly_sunny
1849,-1,alone,2025-02-06 08:28:25.343,Thursday,home,bored,morning,partly_sunny
1850,-1,alone,2025-02-06 08:28:46.192,Thursday,home,bored,morning,partly_sunny
1851,-1,alone,2025-02-06 08:30:08.844,Thursday,home,bored,morning,partly_sunny
1852,-1,alone,2025-02-06 08:31:02.121,Thursday,home,bored,morning,partly_sunny
1853,-1,alone,2025-02-06 08:31:22.982,Thursday,home,bored,morning,partly_sunny
1854,-1,alone,2025-02-06 08:31:42.082,Thursday,home,bored,morning,partly_sunny
1855,-1,alone,2025-02-06 08:32:02.005,Thursday,home,bored,morning,partly_sunny
1856,-1,alone,2025-02-06 08:32:16.053,Thursday,home,bored,morning,partly_sunny
1857,-1,alone,2025-02-06 08:32:44.945,Thursday,home,bored,morning,partly_sunny
1858,-1,alone,2025-02-06 08:33:21.938,Thursday,home,bored,morning,partly_sunny
1859,-1,alone,2025-02-06 08:33:44.319,Thursday,home,bored,morning,partly_sunny
1860,-1,alone,2025-02-06 08:34:12.32,Thursday,home,bored,morning,partly_sunny
1861,-1,alone,2025-02-06 08:34:29.254,Thursday,home,bored,morning,partly_sunny
1862,-1,alone,2025-02-06 08:34:47.431,Thursday,home,bored,morning,partly_sunny
1863,-1,alone,2025-02-06 08:35:14.709,Thursday,home,bored,morning,partly_sunny
1864,-1,alone,2025-02-06 08:35:58.986,Thursday,home,bored,morning,partly_sunny
1865,-1,alone,2025-02-06 08:36:07.631,Thursday,home,bored,morning,partly_sunny
1866,-1,alone,2025-02-06 08:36:15.351,Thursday,home,bored,morning,partly_sunny
1867,-1,alone,2025-02-06 08:36:32.518,Thursday,home,bored,morning,partly_sunny
1868,-1,alone,2025-02-06 08:37:29.59,Thursday,home,bored,morning,partly_sunny
1869,-1,alone,2025-02-06 08:37:43.386,Thursday,home,bored,morning,partly_sunny
1870,-1,alone,2025-02-06 08:37:52.321,Thursday,home,bored,morning,partly_sunny
1871,-1,alone,2025-02-06 08:38:07.967,Thursday,home,bored,morning,partly_sunny
1872,-1,alone,2025-02-06 08:38:42.157,Thursday,home,bored,morning,partly_sunny
1873,-1,alone,2025-02-06 08:39:01.631,Thursday,home,bored,morning,partly_sunny
1874,-1,alone,2025-02-06 08:39:15.663,Thursday,home,bored,morning,partly_sunny
1875,-1,alone,2025-02-06 08:39:42.949,Thursday,home,bored,morning,partly_sunny
1876,-1,alone,2025-02-06 08:39:52.122,Thursday,home,bored,morning,partly_sunny
1877,-1,alone,2025-02-06 08:40:37.384,Thursday,home,bored,morning,partly_sunny
1878,-1,alone,2025-02-06 08:40:54.84,Thursday,home,bored,morning,partly_sunny
2948,-1,alone,2025-02-10 07:48:35.046,Monday,home,relaxed,morning,partly_sunny
1880,-1,alone,2025-02-06 15:18:16.299,Thursday,home,bored,afternoon,cloudy
1881,-1,alone,2025-02-06 15:18:45.171,Thursday,home,bored,afternoon,cloudy
1882,-1,alone,2025-02-06 15:19:03.226,Thursday,home,bored,afternoon,cloudy
1883,-1,alone,2025-02-06 15:19:23.374,Thursday,home,bored,afternoon,cloudy
1884,-1,alone,2025-02-06 15:20:02.444,Thursday,home,bored,afternoon,cloudy
1885,-1,alone,2025-02-06 15:20:28.015,Thursday,home,bored,afternoon,cloudy
1886,-1,alone,2025-02-06 15:20:43.513,Thursday,home,bored,afternoon,cloudy
1887,-1,alone,2025-02-06 15:21:06.646,Thursday,home,bored,afternoon,cloudy
1888,-1,alone,2025-02-06 15:21:20.83,Thursday,home,bored,afternoon,cloudy
1889,-1,alone,2025-02-06 15:21:50.44,Thursday,home,bored,afternoon,cloudy
1890,-1,alone,2025-02-06 15:22:03.057,Thursday,home,bored,afternoon,cloudy
1891,-1,alone,2025-02-06 15:22:39.679,Thursday,home,bored,afternoon,cloudy
1892,-1,alone,2025-02-06 15:22:55.815,Thursday,home,bored,afternoon,cloudy
1893,-1,alone,2025-02-06 15:23:10.4,Thursday,home,bored,afternoon,cloudy
1894,-1,alone,2025-02-06 15:23:25.617,Thursday,home,bored,afternoon,cloudy
1895,-1,alone,2025-02-06 15:23:59.634,Thursday,home,bored,afternoon,cloudy
1896,-1,alone,2025-02-06 15:24:25.902,Thursday,home,bored,afternoon,cloudy
1897,-1,alone,2025-02-06 15:25:10.808,Thursday,home,bored,afternoon,cloudy
1898,-1,alone,2025-02-06 15:25:31.736,Thursday,home,bored,afternoon,cloudy
1899,-1,alone,2025-02-06 15:25:39.996,Thursday,home,bored,afternoon,cloudy
1900,-1,alone,2025-02-06 15:26:07.344,Thursday,home,bored,afternoon,cloudy
1901,-1,alone,2025-02-06 15:26:16.756,Thursday,home,bored,afternoon,cloudy
1902,-1,alone,2025-02-06 15:26:34.55,Thursday,home,bored,afternoon,cloudy
1903,-1,alone,2025-02-06 15:26:51.411,Thursday,home,bored,afternoon,cloudy
1904,-1,alone,2025-02-06 15:27:02.504,Thursday,home,bored,afternoon,cloudy
1905,-1,alone,2025-02-06 15:27:23.956,Thursday,home,bored,afternoon,cloudy
1906,-1,alone,2025-02-06 15:29:45.12,Thursday,home,bored,afternoon,cloudy
1907,-1,alone,2025-02-06 15:30:46.001,Thursday,home,bored,afternoon,cloudy
1908,-1,alone,2025-02-06 15:31:47.47,Thursday,home,bored,afternoon,cloudy
1909,-1,alone,2025-02-06 15:32:05.751,Thursday,home,bored,afternoon,cloudy
1910,-1,alone,2025-02-06 15:32:20.924,Thursday,home,bored,afternoon,cloudy
1911,-1,alone,2025-02-06 15:33:02.806,Thursday,home,bored,afternoon,cloudy
1912,-1,alone,2025-02-06 15:33:39.031,Thursday,home,bored,afternoon,cloudy
1913,-1,alone,2025-02-06 15:34:00.509,Thursday,home,bored,afternoon,cloudy
1914,-1,alone,2025-02-06 15:34:28.444,Thursday,home,bored,afternoon,cloudy
1915,-1,alone,2025-02-06 15:34:37.98,Thursday,home,bored,afternoon,cloudy
1917,-1,alone,2025-02-06 15:35:55.993,Thursday,home,bored,afternoon,cloudy
1922,-1,alone,2025-02-06 15:38:47.216,Thursday,home,bored,afternoon,cloudy
1927,-1,alone,2025-02-06 15:40:13.375,Thursday,home,bored,afternoon,cloudy
1930,-1,alone,2025-02-06 15:40:58.905,Thursday,home,bored,afternoon,cloudy
1932,-1,alone,2025-02-06 15:41:35.773,Thursday,home,bored,afternoon,cloudy
1933,-1,alone,2025-02-06 15:41:50.37,Thursday,home,bored,afternoon,cloudy
1935,-1,alone,2025-02-06 15:42:22.575,Thursday,home,bored,afternoon,cloudy
1936,-1,alone,2025-02-06 15:42:36.793,Thursday,home,bored,afternoon,cloudy
1940,-1,alone,2025-02-06 15:44:57.135,Thursday,home,bored,afternoon,cloudy
1942,-1,alone,2025-02-06 15:45:24.881,Thursday,home,bored,afternoon,cloudy
1943,-1,alone,2025-02-06 15:45:51.623,Thursday,home,bored,afternoon,cloudy
2949,-1,alone,2025-02-10 07:49:08.652,Monday,home,relaxed,morning,partly_sunny
1947,-1,alone,2025-02-06 15:46:46.338,Thursday,home,bored,afternoon,cloudy
1949,-1,alone,2025-02-06 15:47:10.818,Thursday,home,bored,afternoon,cloudy
1952,-1,alone,2025-02-06 15:48:04.935,Thursday,home,bored,afternoon,cloudy
1916,-1,alone,2025-02-06 15:34:58.668,Thursday,home,bored,afternoon,cloudy
1918,-1,alone,2025-02-06 15:36:08.248,Thursday,home,bored,afternoon,cloudy
1919,-1,alone,2025-02-06 15:36:42.743,Thursday,home,bored,afternoon,cloudy
1920,-1,alone,2025-02-06 15:37:01.71,Thursday,home,bored,afternoon,cloudy
1921,-1,alone,2025-02-06 15:38:11.012,Thursday,home,bored,afternoon,cloudy
1923,-1,alone,2025-02-06 15:39:06.399,Thursday,home,bored,afternoon,cloudy
1924,-1,alone,2025-02-06 15:39:18.948,Thursday,home,bored,afternoon,cloudy
1925,-1,alone,2025-02-06 15:39:35.736,Thursday,home,bored,afternoon,cloudy
1926,-1,alone,2025-02-06 15:39:58.848,Thursday,home,bored,afternoon,cloudy
1928,-1,alone,2025-02-06 15:40:32.938,Thursday,home,bored,afternoon,cloudy
1929,-1,alone,2025-02-06 15:40:46.864,Thursday,home,bored,afternoon,cloudy
1931,-1,alone,2025-02-06 15:41:22.586,Thursday,home,bored,afternoon,cloudy
1934,-1,alone,2025-02-06 15:42:07.306,Thursday,home,bored,afternoon,cloudy
1937,-1,alone,2025-02-06 15:42:57.796,Thursday,home,bored,afternoon,cloudy
1938,-1,alone,2025-02-06 15:43:40.404,Thursday,home,bored,afternoon,cloudy
1939,-1,alone,2025-02-06 15:44:09.589,Thursday,home,bored,afternoon,cloudy
1941,-1,alone,2025-02-06 15:45:13.934,Thursday,home,bored,afternoon,cloudy
1944,-1,alone,2025-02-06 15:46:08.315,Thursday,home,bored,afternoon,cloudy
2950,-1,alone,2025-02-10 07:49:33.745,Monday,home,relaxed,morning,partly_sunny
2951,-1,alone,2025-02-10 07:49:58.69,Monday,home,relaxed,morning,partly_sunny
1950,-1,alone,2025-02-06 15:47:30.871,Thursday,home,bored,afternoon,cloudy
1951,-1,alone,2025-02-06 15:47:42.45,Thursday,home,bored,afternoon,cloudy
1955,-1,alone,2025-02-06 17:49:27.471,Thursday,home,relaxed,evening,dark
1956,-1,alone,2025-02-06 17:52:39.675,Thursday,home,relaxed,evening,dark
1957,-1,alone,2025-02-06 17:56:07.054,Thursday,home,relaxed,evening,dark
1958,-1,alone,2025-02-06 17:58:05.987,Thursday,home,relaxed,evening,dark
1959,-1,alone,2025-02-06 18:00:03.671,Thursday,home,relaxed,evening,dark
1960,-1,alone,2025-02-06 18:02:30.907,Thursday,home,relaxed,evening,dark
1961,-1,alone,2025-02-06 18:05:21.811,Thursday,home,relaxed,evening,dark
1962,-1,alone,2025-02-06 18:07:08.859,Thursday,home,relaxed,evening,dark
1963,-1,alone,2025-02-06 18:10:19.401,Thursday,home,relaxed,evening,dark
1964,-1,alone,2025-02-06 18:12:58.975,Thursday,home,relaxed,evening,dark
1965,-1,alone,2025-02-06 18:16:54.079,Thursday,home,relaxed,evening,dark
1966,-1,alone,2025-02-06 18:21:55.218,Thursday,home,relaxed,evening,dark
1967,-1,alone,2025-02-06 18:26:23.155,Thursday,home,relaxed,evening,dark
1968,-1,alone,2025-02-06 18:29:42.122,Thursday,home,relaxed,evening,dark
1969,-1,alone,2025-02-06 18:33:51.111,Thursday,home,relaxed,evening,dark
1970,-1,alone,2025-02-06 18:37:30.466,Thursday,home,relaxed,evening,dark
1971,-1,family,2025-02-06 18:39:43.758,Thursday,home,frustrated,evening,dark
1972,-1,family,2025-02-06 18:40:31.928,Thursday,home,frustrated,evening,dark
1973,-1,family,2025-02-06 18:41:03.796,Thursday,home,frustrated,evening,dark
1974,-1,alone,2025-02-06 18:41:25.098,Thursday,home,relaxed,evening,dark
1975,-1,family,2025-02-06 18:42:07.555,Thursday,home,frustrated,evening,dark
1976,-1,family,2025-02-06 18:43:12.461,Thursday,home,frustrated,evening,dark
1977,-1,family,2025-02-06 18:43:54.992,Thursday,home,frustrated,evening,dark
1978,-1,alone,2025-02-06 18:43:55.502,Thursday,home,relaxed,evening,dark
1979,-1,family,2025-02-06 18:44:17.978,Thursday,home,frustrated,evening,dark
1980,-1,family,2025-02-06 18:44:26.221,Thursday,home,frustrated,evening,dark
1981,-1,alone,2025-02-06 18:46:11.51,Thursday,home,relaxed,evening,dark
1982,-1,alone,2025-02-06 18:55:11.711,Thursday,home,relaxed,evening,dark
1983,-1,alone,2025-02-06 18:55:20.707,Thursday,home,relaxed,evening,dark
1987,-1,alone,2025-02-06 21:04:42.262,Thursday,home,relaxed,night,dark
1988,-1,alone,2025-02-06 21:06:11.515,Thursday,home,relaxed,night,dark
1989,-1,alone,2025-02-06 21:06:26.473,Thursday,home,relaxed,night,dark
1990,-1,alone,2025-02-06 21:07:04.862,Thursday,home,relaxed,night,dark
1991,-1,alone,2025-02-06 21:07:11.855,Thursday,home,relaxed,night,dark
1992,-1,alone,2025-02-06 21:07:43.104,Thursday,home,relaxed,night,dark
1993,-1,alone,2025-02-06 21:07:57.957,Thursday,home,relaxed,night,dark
1994,-1,alone,2025-02-06 21:08:03.156,Thursday,home,relaxed,night,dark
