id,domain,rating,context_id,movie_id,song_id,user_id
1277,SONG,5,1403,,22,89
1278,SONG,2,1405,,34,89
1279,SONG,3,1406,,35,89
1280,SONG,3,1407,,23,89
1282,SONG,5,1409,,33,89
1284,SONG,5,1411,,3,89
1286,SONG,4,1413,,31,89
1292,SONG,4.5,1420,,12,89
1294,SONG,3.5,1422,,19,89
1297,MOVIE,5,1425,13,,89
1313,SONG,4.5,1441,,12,90
1314,SONG,3,1442,,22,90
1319,SONG,5,1447,,18,90
1322,SONG,3,1450,,25,90
1324,SONG,3,1452,,11,90
1325,SONG,0.5,1453,,31,90
1326,SONG,1,1454,,19,90
1327,SONG,3.5,1455,,5,90
1328,SONG,0.5,1456,,27,90
1329,SONG,4,1457,,28,90
1330,SONG,5,1458,,32,90
1331,SONG,4.5,1459,,33,90
1332,SONG,0.5,1460,,30,90
1333,SONG,3.5,1461,,7,90
1334,SONG,4.5,1462,,8,90
1335,SONG,2,1463,,3,90
1336,SONG,1.5,1464,,10,90
1337,SONG,1,1465,,1,90
1338,SONG,2.5,1466,,6,90
1339,SONG,3,1467,,16,90
1340,SONG,2,1468,,34,90
1341,SONG,4,1470,,14,90
1343,MOVIE,4,1469,2,,91
1344,SONG,3.5,1475,,18,92
1352,SONG,5,1483,,3,93
1353,SONG,5,1484,,12,93
1354,SONG,5,1485,,16,93
1357,SONG,4,1488,,5,93
1358,SONG,1,1489,,11,93
1360,SONG,3,1491,,13,94
1370,SONG,2.5,1501,,20,96
1379,SONG,4,1510,,28,97
1386,SONG,5,1517,,7,99
1388,MOVIE,3.5,1519,22,,99
1389,MOVIE,1.5,1520,8,,99
1392,SONG,1,1523,,9,99
1395,SONG,2,1526,,12,99
1398,SONG,5,1529,,28,99
1402,SONG,0,1533,,35,99
1403,MOVIE,1,1534,35,,99
1404,MOVIE,0,1535,7,,99
1410,MOVIE,1,1541,34,,99
1411,MOVIE,2.5,1542,4,,99
1419,MOVIE,4.5,1550,1,,100
1426,SONG,5,1557,,12,100
1427,SONG,0,1558,,28,100
1429,SONG,4,1560,,11,100
1433,SONG,4,1564,,26,100
1435,SONG,4.5,1566,,24,100
1437,MOVIE,4.5,1568,32,,100
1438,MOVIE,2,1569,12,,100
1439,MOVIE,5,1570,23,,100
1442,SONG,4.5,1573,,15,100
1449,SONG,3,1580,,15,101
1450,SONG,1.5,1581,,18,101
1451,SONG,2,1582,,7,101
1452,SONG,1,1584,,21,101
1453,SONG,3,1585,,22,101
1455,SONG,4.5,1587,,34,101
1457,MOVIE,5,1588,1,,101
1458,SONG,5,1589,,4,102
1460,SONG,2,1591,,24,102
1463,MOVIE,4,1594,29,,102
1485,MOVIE,4,1616,1,,103
1504,MOVIE,3,1635,16,,105
1510,SONG,3,1646,,26,106
1511,SONG,5,1647,,6,106
1512,SONG,4.5,1648,,5,106
1534,MOVIE,4,1670,28,,35
1535,SONG,5,1671,,33,35
1537,SONG,5,1675,,16,35
1538,SONG,3,1676,,18,35
1539,SONG,4.5,1677,,23,35
1541,MOVIE,5,1679,25,,35
1546,SONG,5,1689,,3,35
1552,SONG,5,1695,,4,107
1611,MOVIE,2.5,1755,3,,107
1617,MOVIE,0,1761,31,,107
1618,MOVIE,4,1762,17,,107
1619,MOVIE,5,1763,14,,107
1632,SONG,3.5,1777,,33,108
1633,SONG,2,1778,,11,108
1634,SONG,3,1779,,30,108
1635,SONG,2.5,1780,,1,108
1643,SONG,4.5,1788,,15,108
1644,SONG,4,1789,,13,108
1646,SONG,0,1791,,32,108
1647,SONG,4.5,1792,,18,108
1648,SONG,1,1793,,4,108
1649,SONG,4,1794,,25,108
917,MOVIE,2,1022,25,,73
918,MOVIE,4.5,1023,18,,75
919,SONG,1.5,1025,,25,75
922,MOVIE,3,1027,2,,73
923,SONG,3,1028,,2,75
926,MOVIE,0,1031,10,,73
927,SONG,4.5,1032,,10,75
928,MOVIE,1,1033,11,,73
929,MOVIE,5,1034,11,,75
930,MOVIE,4,1036,31,,75
931,MOVIE,2,1035,18,,73
932,MOVIE,1.5,1037,26,,75
933,MOVIE,2,1038,17,,73
934,SONG,5,1039,,3,75
935,MOVIE,2,1041,12,,75
936,MOVIE,4,1040,4,,73
938,SONG,0.5,1043,,23,75
1289,SONG,1.5,1416,,1,89
1295,MOVIE,0,1423,12,,89
1299,MOVIE,3,1427,23,,89
1301,MOVIE,4,1429,17,,89
1346,SONG,1.5,1476,,1,92
1347,SONG,4,1477,,11,92
1355,SONG,5,1486,,25,93
1356,SONG,0.5,1487,,22,93
1359,SONG,2.5,1490,,24,94
1371,SONG,3.5,1502,,26,96
1380,MOVIE,2,1511,25,,97
1381,SONG,3.5,1512,,8,97
1387,SONG,3,1518,,20,99
1390,SONG,3,1521,,33,99
1391,SONG,1,1522,,18,99
1393,SONG,1,1524,,10,99
1394,SONG,0,1525,,16,99
1396,SONG,4,1527,,29,99
1397,SONG,4,1528,,24,99
1399,SONG,0,1530,,34,99
1400,SONG,1,1531,,5,99
1401,SONG,0,1532,,17,99
1405,MOVIE,0.5,1536,28,,99
1406,MOVIE,1,1537,11,,99
1407,MOVIE,0,1538,27,,99
1408,MOVIE,1,1539,9,,99
1409,MOVIE,5,1540,29,,99
1443,MOVIE,4.5,1574,15,,39
1444,MOVIE,3,1575,16,,39
1464,MOVIE,4.5,1595,4,,103
1465,MOVIE,3,1596,22,,103
1466,MOVIE,3,1597,20,,103
1467,MOVIE,4,1598,33,,103
1468,MOVIE,4,1599,10,,103
1469,MOVIE,4,1600,23,,103
1470,MOVIE,4.5,1601,11,,103
1471,MOVIE,2.5,1602,2,,103
1473,MOVIE,4,1604,17,,103
1474,MOVIE,4.5,1605,12,,103
1477,MOVIE,3.5,1608,24,,103
1478,MOVIE,4.5,1609,9,,103
1479,MOVIE,3.5,1610,31,,103
1487,MOVIE,1.5,1618,27,,104
1488,SONG,4,1619,,27,104
1505,SONG,1.5,1641,,2,106
1506,SONG,4,1642,,34,106
1513,SONG,2.5,1649,,28,106
1514,MOVIE,4.5,1650,30,,106
1515,SONG,4,1651,,25,106
1516,SONG,5,1652,,13,106
1536,SONG,5,1672,,21,35
1540,MOVIE,4,1678,13,,35
1542,SONG,3.5,1680,,13,35
1543,MOVIE,4,1681,23,,35
1547,SONG,3.5,1690,,27,35
1553,SONG,4,1696,,11,107
1554,MOVIE,3,1697,27,,107
1555,SONG,3,1698,,34,107
1556,SONG,0,1699,,27,107
1558,SONG,5,1701,,10,107
1561,SONG,2,1704,,18,107
1566,SONG,4,1709,,17,107
1567,SONG,2,1710,,25,107
1568,SONG,1,1711,,7,107
1570,SONG,3,1713,,19,107
1571,SONG,3,1714,,33,107
1572,SONG,1,1715,,31,107
1574,SONG,5,1717,,26,107
1576,SONG,3,1719,,2,107
1584,SONG,2,1727,,20,107
1586,SONG,4,1729,,3,107
1588,SONG,0,1731,,32,107
1589,MOVIE,2,1733,16,,107
1590,MOVIE,5,1734,21,,107
1591,MOVIE,5,1735,5,,107
1592,MOVIE,2.5,1736,33,,107
1593,MOVIE,4.5,1737,32,,107
1599,MOVIE,3.5,1743,4,,107
1600,MOVIE,5,1744,9,,107
1601,MOVIE,5,1745,8,,107
1602,MOVIE,2.5,1746,12,,107
1603,MOVIE,2,1747,30,,107
1605,MOVIE,0,1749,7,,107
1606,MOVIE,2,1750,25,,107
1607,MOVIE,0,1751,26,,107
1608,MOVIE,0.5,1752,29,,107
1612,MOVIE,3,1756,35,,107
1613,MOVIE,5,1757,1,,107
1620,MOVIE,1.5,1764,6,,107
1650,SONG,4,1795,,24,108
925,MOVIE,3,1030,27,,75
937,SONG,1,1042,,7,75
939,MOVIE,0.5,1045,2,,75
940,MOVIE,4.5,1044,17,,76
941,MOVIE,1,1046,15,,75
942,SONG,5,1048,,16,75
943,SONG,5,1049,,13,75
944,SONG,5,1047,,23,76
945,SONG,5,1050,,1,75
946,SONG,5,1051,,20,75
947,MOVIE,5,1052,9,,75
948,MOVIE,5,1053,5,,75
949,SONG,4.5,1054,,34,75
950,SONG,4.5,1055,,5,75
951,SONG,0.5,1056,,31,75
952,MOVIE,2,1057,29,,75
953,SONG,2,1058,,6,75
954,MOVIE,5,1059,6,,75
955,MOVIE,3,1060,7,,75
956,SONG,4,1062,,17,75
957,SONG,2,1064,,8,75
958,MOVIE,1.5,1068,10,,77
959,SONG,1.5,1069,,35,77
960,MOVIE,4,1070,32,,77
961,SONG,2,1071,,11,77
962,SONG,2,1073,,6,77
963,MOVIE,1,1074,19,,77
964,MOVIE,4,1072,25,,78
965,MOVIE,5,1075,28,,77
966,SONG,0,1077,,14,77
967,MOVIE,3,1078,27,,77
968,MOVIE,5,1079,13,,77
969,MOVIE,2,1080,31,,77
970,SONG,5,1081,,24,77
971,MOVIE,5,1082,8,,77
972,MOVIE,4,1076,33,,78
973,SONG,1,1083,,20,77
974,SONG,1,1085,,25,77
975,SONG,0,1086,,15,77
976,SONG,3,1084,,13,78
977,MOVIE,0,1087,30,,77
978,SONG,0,1089,,27,77
979,MOVIE,3,1088,3,,78
980,SONG,3,1090,,4,77
981,MOVIE,1.5,1091,26,,78
982,SONG,5,1092,,33,77
983,MOVIE,0,1093,34,,77
984,MOVIE,3,1094,23,,77
985,SONG,0,1095,,3,77
986,SONG,1,1096,,26,77
987,SONG,0,1097,,29,77
988,SONG,0,1098,,8,77
989,MOVIE,0,1099,15,,77
990,MOVIE,2,1100,12,,77
991,MOVIE,4,1101,33,,77
992,SONG,0,1102,,30,77
993,SONG,2,1103,,21,77
994,MOVIE,1,1104,16,,77
995,SONG,2.5,1106,,7,77
996,SONG,0,1107,,34,77
997,SONG,3,1109,,34,79
998,MOVIE,5,1108,11,,77
999,SONG,5,1110,,29,79
1000,SONG,5,1112,,21,79
1001,MOVIE,5,1113,7,,79
1002,SONG,1.5,1114,,35,79
1003,MOVIE,5,1111,20,,77
1004,MOVIE,1.5,1115,5,,79
1005,SONG,0,1116,,18,77
1006,MOVIE,3,1117,11,,79
1007,SONG,5,1119,,14,79
1008,SONG,0,1118,,19,77
1009,MOVIE,4,1120,20,,79
1010,SONG,5,1122,,26,79
1011,MOVIE,2,1123,3,,79
1012,SONG,5,1124,,24,79
1013,SONG,4,1125,,32,79
1014,MOVIE,5,1126,9,,77
1015,SONG,2,1128,,10,77
1016,SONG,5,1127,,2,79
1017,SONG,3.5,1130,,16,79
1018,SONG,1,1129,,2,77
1019,SONG,3.5,1132,,17,79
1020,MOVIE,5,1133,30,,28
1021,MOVIE,3,1134,33,,28
1022,SONG,1,1135,,23,28
1023,MOVIE,2,1136,29,,28
1024,MOVIE,4,1137,31,,28
1025,SONG,5,1138,,31,28
1026,MOVIE,3.5,1139,27,,28
1027,MOVIE,4,1140,32,,28
1028,SONG,5,1141,,26,28
1029,SONG,5,1142,,24,28
1030,MOVIE,4.5,1143,22,,28
1031,SONG,4.5,1144,,21,28
1032,SONG,3.5,1145,,34,28
1033,MOVIE,4,1146,25,,28
1034,MOVIE,3.5,1148,34,,28
1035,SONG,3,1147,,28,77
1036,MOVIE,4.5,1149,24,,28
1037,SONG,4,1151,,32,28
1038,SONG,4,1152,,22,28
1039,SONG,4.5,1153,,33,28
1040,MOVIE,1,1150,7,,77
1041,MOVIE,5,1154,23,,28
1042,SONG,2,1155,,12,77
1043,MOVIE,0.5,1156,35,,28
1044,SONG,0,1157,,17,77
1045,SONG,5,1158,,1,77
1047,SONG,5,1161,,30,28
1049,SONG,4,1163,,29,28
1050,MOVIE,5,1160,18,,77
1052,SONG,2,1165,,5,77
1055,SONG,1,1167,,22,77
1056,SONG,4,1170,,25,28
1057,MOVIE,4,1171,29,,77
1058,SONG,3,1174,,23,77
1060,MOVIE,5,1176,22,,77
1063,SONG,4,1179,,32,32
1064,SONG,2,1182,,32,77
1065,SONG,3.5,1183,,11,32
1066,MOVIE,4,1184,1,,77
1067,SONG,5,1185,,24,32
1070,SONG,1,1188,,34,32
1071,SONG,0,1190,,23,32
1302,MOVIE,2,1430,10,,89
1303,MOVIE,5,1431,4,,89
1304,MOVIE,2,1432,26,,89
1305,MOVIE,5,1433,27,,89
1306,MOVIE,5,1434,21,,89
1307,MOVIE,5,1435,9,,89
1348,SONG,5,1478,,31,92
1361,SONG,4,1492,,19,95
1362,SONG,2,1493,,20,95
1363,MOVIE,4,1494,20,,96
1364,MOVIE,4,1495,34,,96
1366,SONG,5,1497,,12,96
1368,SONG,5,1499,,7,96
1372,MOVIE,5,1503,28,,97
1374,SONG,3,1505,,7,97
1375,MOVIE,5,1506,14,,97
1376,SONG,5,1507,,17,97
1377,SONG,5,1508,,16,97
1378,MOVIE,5,1509,7,,97
1382,MOVIE,5,1513,2,,97
1383,MOVIE,5,1514,35,,97
1384,MOVIE,5,1515,18,,97
1412,SONG,4,1543,,31,100
1445,MOVIE,3.5,1576,30,,39
1472,MOVIE,3,1603,35,,103
1475,MOVIE,3.5,1606,13,,103
1476,MOVIE,1.5,1607,3,,103
1489,SONG,0,1620,,25,40
1490,SONG,3.5,1621,,23,40
1491,SONG,0,1622,,27,40
1492,SONG,0,1623,,9,40
1493,SONG,3.5,1624,,33,40
1495,SONG,4,1626,,35,40
1496,SONG,4,1627,,24,40
1501,SONG,0,1632,,34,40
1507,SONG,3.5,1643,,17,106
1517,SONG,1.5,1653,,21,106
1518,SONG,3.5,1654,,16,106
1519,MOVIE,5,1655,12,,106
1520,SONG,4,1656,,19,106
1521,SONG,4,1657,,27,106
1522,MOVIE,1.5,1658,21,,106
1523,MOVIE,4.5,1659,29,,106
1524,SONG,4,1660,,14,106
1526,SONG,3.5,1662,,9,106
1527,MOVIE,1,1663,16,,106
1528,MOVIE,2.5,1664,32,,106
1529,SONG,2,1665,,1,106
1530,MOVIE,3.5,1666,5,,106
1531,SONG,3.5,1667,,20,106
1532,SONG,4.5,1668,,22,106
1544,MOVIE,3.5,1684,20,,35
1548,MOVIE,3.5,1691,22,,35
1549,SONG,3.5,1692,,22,35
1550,SONG,4,1693,,15,35
1557,SONG,4,1700,,30,107
1559,SONG,0,1702,,28,107
1560,MOVIE,4,1703,23,,107
1562,SONG,0,1705,,21,107
1563,SONG,4,1706,,14,107
1564,SONG,0,1707,,29,107
1565,SONG,5,1708,,12,107
1569,SONG,1,1712,,23,107
1573,SONG,5,1716,,13,107
1575,SONG,3,1718,,35,107
1577,SONG,3,1720,,24,107
1578,SONG,0,1721,,6,107
1579,SONG,2,1722,,15,107
1580,SONG,3,1723,,16,107
1581,SONG,4,1724,,8,107
1582,SONG,5,1725,,5,107
1583,SONG,4,1726,,9,107
1585,SONG,0,1728,,22,107
1587,SONG,5,1730,,1,107
1594,MOVIE,4,1738,19,,107
1595,MOVIE,4,1739,18,,107
1596,MOVIE,4.5,1740,13,,107
1597,MOVIE,4.5,1741,20,,107
1598,MOVIE,0,1742,11,,107
1604,MOVIE,2,1748,10,,107
1609,MOVIE,1.5,1753,28,,107
1614,MOVIE,5,1758,34,,107
1615,MOVIE,5,1759,22,,107
1621,MOVIE,4.5,1765,15,,107
1622,SONG,0,1767,,22,108
1623,SONG,3.5,1768,,14,108
1626,SONG,4.5,1771,,8,108
1627,SONG,2,1772,,10,108
1630,SONG,0.5,1775,,6,108
1046,MOVIE,4.5,1159,26,,28
1048,MOVIE,5,1162,28,,28
1051,SONG,1.5,1164,,35,28
1053,SONG,3.5,1166,,27,28
1054,SONG,5,1168,,28,28
1059,SONG,2,1175,,16,77
1061,SONG,2,1177,,13,77
1062,SONG,0,1180,,9,77
1068,SONG,2,1187,,7,32
1069,MOVIE,4,1186,14,,77
1072,SONG,1,1191,,28,32
1073,SONG,3.5,1193,,31,32
1074,MOVIE,4,1181,18,,80
1075,MOVIE,0,1195,21,,77
1076,SONG,3,1194,,29,32
1077,SONG,4,1196,,4,32
1078,SONG,5,1198,,8,32
1079,SONG,1.5,1199,,22,32
1080,MOVIE,0,1197,25,,77
1081,SONG,1,1200,,31,77
1082,SONG,1,1201,,19,32
1083,SONG,5,1204,,3,32
1084,MOVIE,1,1203,26,,77
1085,MOVIE,0,1207,17,,77
1086,MOVIE,0,1208,24,,77
1087,MOVIE,5,1205,25,,32
1088,MOVIE,2,1209,35,,77
1089,MOVIE,0,1210,6,,77
1090,MOVIE,0,1211,3,,77
1091,MOVIE,5,1212,4,,77
1092,MOVIE,4,1213,2,,77
1093,MOVIE,3,1214,5,,77
1094,SONG,1.5,1216,,33,81
1095,SONG,5,1217,,13,81
1096,SONG,3,1218,,16,81
1097,SONG,3,1219,,35,81
1098,SONG,3.5,1220,,18,81
1099,MOVIE,3.5,1221,12,,81
1100,SONG,4,1222,,17,81
1101,SONG,4,1223,,3,81
1102,SONG,2.5,1224,,19,81
1103,SONG,2.5,1225,,26,81
1104,SONG,2,1226,,21,81
1105,SONG,2.5,1227,,25,81
1106,MOVIE,4,1228,35,,81
1107,SONG,2.5,1229,,29,81
1108,MOVIE,3.5,1230,2,,81
1109,MOVIE,3.5,1231,8,,81
1110,MOVIE,4,1232,14,,81
1111,SONG,4,1233,,34,81
1112,MOVIE,4,1234,33,,81
1113,MOVIE,2.5,1235,15,,81
1114,SONG,3.5,1236,,14,81
1115,SONG,4.5,1237,,9,81
1116,SONG,4,1238,,11,81
1117,MOVIE,3.5,1239,19,,81
1118,SONG,2.5,1240,,15,81
1119,SONG,2,1241,,20,81
1120,MOVIE,4,1242,32,,81
1121,SONG,4,1243,,1,81
1122,MOVIE,4,1244,9,,81
1123,SONG,2.5,1245,,2,81
1124,MOVIE,3.5,1246,26,,81
1125,SONG,4,1247,,5,81
1126,MOVIE,4,1248,23,,81
1127,MOVIE,4,1249,6,,81
1128,SONG,3,1250,,6,81
1129,MOVIE,4,1251,27,,81
1130,SONG,3,1252,,24,81
1131,MOVIE,4,1253,7,,81
1132,SONG,4,1254,,30,81
1133,MOVIE,4,1255,18,,81
1134,MOVIE,4,1256,13,,81
1135,MOVIE,5,1257,34,,64
1136,SONG,4,1258,,30,64
1137,MOVIE,4,1259,18,,82
1138,MOVIE,4,1260,30,,64
1139,SONG,5,1261,,30,82
1140,SONG,1,1263,,35,82
1141,SONG,1.5,1264,,29,82
1142,MOVIE,3.5,1262,17,,64
1143,MOVIE,3,1265,34,,82
1144,SONG,3,1266,,26,64
1145,MOVIE,3.5,1267,8,,64
1146,SONG,5,1268,,33,64
1147,SONG,4,1269,,23,64
1148,MOVIE,5,1270,32,,64
1149,MOVIE,4,1271,15,,64
1150,MOVIE,4.5,1272,25,,64
1151,SONG,5,1273,,13,64
1152,SONG,4,1274,,19,64
1153,MOVIE,2,1275,24,,64
1154,SONG,5,1276,,16,64
1155,MOVIE,5,1277,35,,64
1156,MOVIE,3.5,1278,31,,81
1157,MOVIE,4,1279,26,,64
1158,MOVIE,2.5,1280,19,,64
1159,SONG,2,1281,,29,64
1160,SONG,4.5,1282,,24,64
1161,MOVIE,3,1283,22,,64
1162,MOVIE,4.5,1284,28,,64
1163,MOVIE,5,1285,23,,64
1164,SONG,3,1286,,21,64
1165,SONG,2,1287,,1,64
1166,SONG,1.5,1288,,2,36
1167,MOVIE,0.5,1289,10,,83
1170,MOVIE,3,1293,33,,83
1171,SONG,2.5,1294,,3,83
1172,SONG,4,1295,,10,84
1173,SONG,4,1296,,15,84
1174,SONG,2,1297,,25,84
1175,SONG,3,1298,,28,84
1176,SONG,2,1299,,21,84
1177,SONG,3.5,1300,,8,84
1178,SONG,2,1301,,29,84
1179,SONG,1,1302,,11,84
1180,SONG,3.5,1303,,18,84
1181,SONG,3.5,1304,,34,84
1182,SONG,4.5,1305,,5,84
1183,SONG,1.5,1306,,1,84
1184,SONG,2.5,1307,,9,84
1185,SONG,2.5,1308,,24,84
1186,SONG,1.5,1309,,31,84
1187,SONG,0.5,1310,,7,84
1188,SONG,2.5,1311,,35,84
1189,SONG,0.5,1312,,22,84
1190,SONG,3.5,1313,,33,84
1191,SONG,4.5,1314,,17,84
1192,SONG,3,1315,,2,84
1193,SONG,1,1316,,12,84
1194,SONG,3,1317,,6,84
1195,SONG,0.5,1318,,32,84
1196,SONG,2,1319,,4,84
1197,SONG,1,1320,,26,84
1198,SONG,2,1321,,23,84
1199,SONG,2,1322,,14,84
1200,SONG,3.5,1323,,19,84
1201,SONG,1.5,1324,,3,84
1202,SONG,0.5,1325,,27,84
1203,SONG,3.5,1326,,13,84
1204,SONG,2,1327,,16,84
1205,MOVIE,3.5,1328,19,,85
1206,SONG,2.5,1329,,35,85
1207,MOVIE,5,1330,4,,85
1208,MOVIE,0.5,1331,7,,85
1209,MOVIE,5,1332,1,,85
1210,MOVIE,4.5,1334,8,,85
1211,MOVIE,3.5,1335,20,,85
1212,SONG,0,1336,,9,86
1213,SONG,1,1337,,25,86
1214,SONG,3,1338,,24,86
1215,SONG,4,1339,,5,86
1216,SONG,5,1340,,4,86
1217,SONG,3,1341,,12,86
1218,SONG,3,1342,,15,86
1219,SONG,0,1343,,17,86
1220,SONG,0,1344,,30,86
1221,SONG,1,1345,,2,86
1222,SONG,4,1346,,11,86
1223,SONG,4,1347,,19,86
1224,SONG,4,1348,,23,86
1225,SONG,1,1349,,34,86
1226,SONG,1,1350,,31,86
1227,SONG,4,1351,,3,86
1228,SONG,5,1352,,6,86
1229,SONG,4,1353,,32,86
1230,SONG,0,1354,,18,86
1231,SONG,4,1355,,28,86
1232,SONG,2,1356,,13,86
1233,SONG,5,1357,,8,86
1234,SONG,1,1358,,1,86
1235,SONG,4,1359,,21,86
1236,SONG,5,1360,,7,86
1237,SONG,3,1361,,26,86
1238,SONG,0,1362,,27,86
1239,SONG,1,1363,,20,86
1240,SONG,1,1364,,14,86
1241,SONG,4,1365,,10,86
1242,SONG,2,1366,,33,86
1243,SONG,0,1367,,29,86
1244,SONG,3,1368,,16,86
1245,SONG,3,1369,,35,86
1246,SONG,3,1370,,22,86
1247,SONG,2.5,1372,,11,87
1248,SONG,1,1373,,22,87
1249,MOVIE,3,1374,22,,87
1250,SONG,1,1375,,2,87
1251,SONG,1,1376,,6,87
1252,SONG,1,1377,,31,87
1253,SONG,0,1378,,35,87
1254,SONG,4.5,1379,,6,88
1255,SONG,5,1380,,13,88
1256,SONG,5,1381,,1,88
1257,SONG,3,1382,,14,88
1258,SONG,4,1383,,17,88
1259,SONG,1,1384,,27,88
1260,SONG,0.5,1385,,21,88
1261,SONG,0.5,1386,,31,88
1262,SONG,0.5,1387,,18,88
1263,SONG,1.5,1388,,26,88
1264,SONG,2.5,1389,,11,88
1265,SONG,3.5,1390,,35,88
1266,SONG,2.5,1392,,6,89
1267,SONG,3,1393,,11,89
1268,MOVIE,5,1394,20,,89
1269,MOVIE,5,1395,32,,89
1270,MOVIE,5,1396,32,,89
1271,MOVIE,3,1397,19,,89
1308,SONG,2,1436,,20,90
1309,SONG,4,1437,,26,90
1310,SONG,3,1438,,21,90
1311,SONG,2,1439,,2,90
1663,MOVIE,3.5,1809,16,,108
1664,MOVIE,1.5,1810,17,,108
1666,MOVIE,1.5,1812,3,,108
1667,MOVIE,3,1813,26,,108
1668,MOVIE,5,1814,1,,108
1665,MOVIE,4,1811,28,,108
1669,MOVIE,3,1815,5,,108
1670,MOVIE,1.5,1816,25,,108
1671,MOVIE,3,1817,27,,108
1672,MOVIE,2,1818,24,,108
1673,MOVIE,3,1819,10,,108
1674,MOVIE,5,1820,9,,108
1675,MOVIE,3.5,1821,13,,108
1676,MOVIE,4,1822,2,,108
1677,MOVIE,5,1823,22,,108
1678,MOVIE,2.5,1824,14,,108
1679,MOVIE,2.5,1825,30,,108
1680,MOVIE,4.5,1826,29,,108
1681,MOVIE,4.5,1827,8,,108
1682,MOVIE,5,1828,4,,108
1683,MOVIE,4,1829,32,,108
1684,MOVIE,1.5,1830,6,,108
1685,MOVIE,4,1831,11,,108
1686,MOVIE,3.5,1832,19,,108
1687,MOVIE,4.5,1833,21,,108
1688,MOVIE,3.5,1834,33,,108
1689,MOVIE,2,1835,35,,108
1690,MOVIE,1.5,1836,20,,108
1691,MOVIE,1.5,1837,31,,108
1692,SONG,3.5,1839,,30,40
1693,SONG,5,1840,,26,40
1694,SONG,0.5,1841,,20,40
1695,MOVIE,3,1844,32,,40
1696,MOVIE,1.5,1845,16,,40
1697,MOVIE,4.5,1846,12,,40
1698,MOVIE,4.5,1847,9,,40
1699,MOVIE,0.5,1848,11,,40
1700,MOVIE,3.5,1849,4,,40
1701,MOVIE,3.5,1850,19,,40
1702,MOVIE,0,1851,34,,40
1703,MOVIE,0,1852,6,,40
1704,MOVIE,3.5,1853,2,,40
1705,MOVIE,1,1854,5,,40
1706,MOVIE,0,1855,15,,40
1707,MOVIE,0,1856,25,,40
1708,MOVIE,5,1857,8,,40
1709,MOVIE,3,1858,27,,40
1710,MOVIE,4,1859,18,,40
1711,MOVIE,0.5,1860,26,,40
1712,MOVIE,2,1861,10,,40
1713,MOVIE,0,1862,14,,40
1714,MOVIE,3,1863,21,,40
1715,MOVIE,0,1864,20,,40
1716,MOVIE,0,1865,31,,40
1717,MOVIE,0,1866,24,,40
1718,MOVIE,4,1867,33,,40
1719,MOVIE,4.5,1868,22,,40
1720,MOVIE,5,1869,28,,40
1721,MOVIE,2,1870,13,,40
1722,MOVIE,0,1871,30,,40
1723,MOVIE,3,1872,23,,40
1724,MOVIE,3,1873,1,,40
1725,MOVIE,2,1874,29,,40
1726,MOVIE,0,1875,17,,40
1727,MOVIE,3.5,1876,35,,40
1728,MOVIE,0,1877,3,,40
1729,MOVIE,0,1878,7,,40
1730,SONG,2,1880,,23,109
1731,MOVIE,4,1881,4,,109
1732,MOVIE,3,1882,6,,109
1733,SONG,5,1883,,8,109
1734,SONG,1,1884,,29,109
1735,SONG,3,1885,,20,109
1736,MOVIE,2,1886,19,,109
1737,MOVIE,3,1887,13,,109
1738,MOVIE,1,1888,15,,109
1739,MOVIE,4,1889,17,,109
1740,MOVIE,4,1890,5,,109
1741,MOVIE,4,1891,2,,109
1742,MOVIE,0,1892,28,,109
1743,SONG,4,1893,,33,109
1744,MOVIE,4,1894,9,,109
1745,SONG,1,1895,,28,109
1746,MOVIE,4,1896,11,,109
1747,SONG,2,1897,,1,109
1748,SONG,3,1898,,13,109
1749,MOVIE,3,1899,32,,109
1750,SONG,4,1900,,12,109
1751,MOVIE,1,1901,31,,109
1752,SONG,2,1902,,21,109
1753,SONG,5,1903,,11,109
1754,MOVIE,3,1904,29,,109
1755,MOVIE,3,1905,30,,109
1756,SONG,2,1906,,2,109
1757,MOVIE,4,1907,26,,109
1758,SONG,5,1908,,25,109
1759,MOVIE,2,1909,35,,109
1760,SONG,4,1910,,19,109
1761,SONG,5,1911,,27,109
1762,SONG,5,1912,,22,109
1763,MOVIE,3,1913,27,,109
1764,MOVIE,4,1914,21,,109
1765,MOVIE,4,1915,20,,109
1766,MOVIE,3,1916,33,,109
1767,SONG,4,1917,,15,109
1768,SONG,3,1918,,31,109
1769,SONG,3,1919,,34,109
1770,MOVIE,4,1920,16,,109
1771,MOVIE,2,1921,18,,109
1772,SONG,3,1922,,24,109
1773,MOVIE,3,1923,25,,109
1774,MOVIE,4,1924,34,,109
1775,SONG,1,1925,,30,109
1776,MOVIE,1,1926,10,,109
1777,SONG,0,1927,,17,109
1779,MOVIE,5,1929,8,,109
1780,MOVIE,4,1930,7,,109
1782,SONG,3,1932,,16,109
1785,MOVIE,2,1935,14,,109
1786,MOVIE,3,1936,22,,109
1787,SONG,4,1937,,5,109
1788,SONG,5,1938,,3,109
1790,MOVIE,5,1940,12,,109
1791,SONG,1,1941,,9,109
1792,MOVIE,3,1942,1,,109
1794,MOVIE,3,1944,24,,109
1797,SONG,5,1950,,18,109
1778,MOVIE,5,1928,3,,109
1781,MOVIE,1,1931,23,,109
1783,SONG,4,1933,,32,109
1784,SONG,2,1934,,35,109
